CoinID,Year,CoinType,Nation
1243,2002,5cent,French
1244,2002,50cent,French
1245,2002,50cent,French
1246,2002,50cent,French
1247,2002,50cent,French
1248,2002,50cent,French
1249,2002,50cent,French
1250,2002,50cent,French
1251,2002,50cent,French
1252,2002,1euro,French
1253,2002,1euro,French
1254,2002,1euro,French
1255,2002,1euro,French
1256,2002,2euro,French
1257,2002,2euro,French
1258,2002,5cent,French
1259,2002,10cent,French
1260,2002,10cent,French
1261,2002,1euro,French
1262,2002,2euro,French
1263,2002,2euro,French
1264,2002,1cent,French
1265,2002,1cent,French
1266,2002,5cent,French
1267,2002,1euro,French
1268,2002,2euro,French
1269,2002,2euro,French
1270,2002,1cent,French
1271,2002,1cent,French
1272,2002,1cent,French
1273,2002,1cent,French
1274,2002,1cent,French
1275,2002,1cent,French
1276,2002,1cent,French
1277,2002,1cent,French
1278,2002,2cent,French
1279,2002,2cent,French
1280,2002,2cent,French
1281,2002,2cent,French
1282,2002,2cent,French
1283,2002,2cent,French
1284,2002,5cent,French
1285,2002,5cent,French
1286,2002,5cent,French
1287,2002,5cent,French
1288,2002,10cent,French
1289,2002,10cent,French
1290,2002,10cent,French
1291,2002,10cent,French
1292,2002,20cent,French
1293,2002,20cent,French
1294,2002,20cent,French
1295,2002,20cent,French
1296,2002,50cent,French
1297,2002,50cent,French
1298,2002,1euro,French
1299,2002,1euro,French
1300,2002,1euro,French
1301,2002,1euro,French
1302,2002,1euro,French
1303,2002,2euro,French
1304,2002,2euro,French
1305,2002,2euro,French
1306,2002,1cent,French
1307,2002,1cent,French
1308,2002,1cent,French
1309,2002,1cent,French
1310,2002,1cent,French
1311,2002,1cent,French
1312,2002,1cent,French
1313,2002,1cent,French
1314,2002,1cent,French
1315,2002,1cent,French
1316,2002,2cent,French
1317,2002,2cent,French
1318,2002,2cent,French
1319,2002,10cent,French
1320,2002,10cent,French
1321,2002,10cent,French
1322,2002,20cent,French
1323,2002,20cent,French
1324,2002,20cent,French
1325,2002,20cent,French
1326,2002,50cent,French
1327,2002,1euro,French
1328,2002,2euro,French
1329,2002,2euro,French
1330,2002,2euro,French
1331,2002,2euro,French
1332,2002,2euro,French
1333,2002,1cent,French
1334,2002,1cent,French
1335,2002,2cent,French
1336,2002,2cent,French
1337,2002,2cent,French
1338,2002,2cent,French
1339,2002,5cent,French
1340,2002,10cent,French
1341,2002,10cent,French
1342,2002,10cent,French
1343,2002,10cent,French
1344,2002,20cent,French
1345,2002,20cent,French
1346,2002,1euro,French
1347,2002,2euro,French
1348,2002,1cent,French
1349,2002,1cent,French
1350,2002,5cent,French
1351,2002,10cent,French
1352,2002,10cent,French
1353,2002,20cent,French
1354,2002,20cent,French
1355,2002,50cent,French
1356,2002,50cent,French
1357,2002,1euro,French
1358,2002,2euro,French
1359,2002,1cent,French
1360,2002,2cent,French
1361,2002,20cent,French
1362,2002,1euro,French
1363,2002,2euro,French
1364,2002,1cent,French
1365,2002,1cent,French
1366,2002,1cent,French
1367,2002,1cent,French
1368,2002,1cent,French
1369,2002,1cent,French
1370,2002,1cent,French
1371,2002,1cent,French
1372,2002,1cent,French
1373,2002,1cent,French
1374,2002,1cent,French
1375,2002,1cent,French
1376,2002,2cent,French
1377,2002,2cent,French
1378,2002,2cent,French
1379,2002,2cent,French
1380,2002,2cent,French
1381,2002,2cent,French
1382,2002,2cent,French
1383,2002,2cent,French
1384,2002,2cent,French
1385,2002,2cent,French
1386,2002,5cent,French
1387,2002,5cent,French
1388,2002,5cent,French
1389,2002,5cent,French
1390,2002,5cent,French
1391,2002,5cent,French
1392,2002,5cent,French
1393,2002,5cent,French
1394,2002,10cent,French
1395,2002,10cent,French
1396,2002,10cent,French
1397,2002,10cent,French
1398,2002,10cent,French
1399,2002,10cent,French
1400,2002,10cent,French
1401,2002,20cent,French
1402,2002,20cent,French
1403,2002,20cent,French
1404,2002,20cent,French
1405,2002,20cent,French
1406,2002,20cent,French
1407,2002,20cent,French
1408,2002,20cent,French
1409,2002,20cent,French
1410,2002,1euro,French
1411,2002,2euro,French
1412,2002,2euro,French
1413,2002,20cent,French
1414,2002,20cent,French
1415,2002,50cent,French
1416,2002,1euro,French
1417,2002,1euro,French
1418,2002,1euro,French
1419,2002,1cent,French
1420,2002,1cent,French
1421,2002,1cent,French
1422,2002,1cent,French
1423,2002,1cent,French
1424,2002,2cent,French
1425,2002,2cent,French
1426,2002,2cent,French
1427,2002,2cent,French
1428,2002,2cent,French
1429,2002,5cent,French
1430,2002,5cent,French
1431,2002,5cent,French
1432,2002,5cent,French
1433,2002,5cent,French
1434,2002,5cent,French
1435,2002,5cent,French
1436,2002,5cent,French
1437,2002,10cent,French
1438,2002,10cent,French
1439,2002,10cent,French
1440,2002,10cent,French
1441,2002,10cent,French
1442,2002,10cent,French
1443,2002,20cent,French
1444,2002,20cent,French
1445,2002,20cent,French
1446,2002,20cent,French
1447,2002,50cent,French
1448,2002,1euro,French
1449,2002,1euro,French
1450,2002,2euro,French
1451,2002,2euro,French
1452,2002,5cent,French
1453,2002,5cent,French
1454,2002,5cent,French
1455,2002,5cent,French
1456,2002,5cent,French
1457,2002,10cent,French
1458,2002,10cent,French
1459,2002,2euro,French
1460,2002,2euro,French
1461,2002,2euro,French
1462,2002,2euro,French
1463,2002,1cent,French
1464,2002,1cent,French
1465,2002,1cent,French
1466,2002,1cent,French
1467,2002,1cent,French
1468,2002,1cent,French
1469,2002,1cent,French
1470,2002,1cent,French
1471,2002,1cent,French
1472,2002,1cent,French
1473,2002,1cent,French
1474,2002,1cent,French
1475,2002,1cent,French
1476,2002,2cent,French
1477,2002,2cent,French
1478,2002,5cent,French
1479,2002,5cent,French
1480,2002,5cent,French
1481,2002,5cent,French
1482,2002,10cent,French
1483,2002,10cent,French
1484,2002,10cent,French
1485,2002,10cent,French
1486,2002,10cent,French
1487,2002,10cent,French
1488,2002,20cent,French
1489,2002,20cent,French
1490,2002,1euro,French
1491,2002,1euro,French
1492,2002,2euro,French
1493,2002,2euro,French
1494,2002,10cent,French
1495,2002,10cent,French
1496,2002,10cent,French
1497,2002,50cent,French
1498,2002,1euro,French
1499,2002,1cent,French
1500,2002,1cent,French
1501,2002,1cent,French
1502,2002,5cent,French
1503,2002,10cent,French
1504,2002,50cent,French
1505,2002,50cent,French
1506,2002,50cent,French
1507,2002,50cent,French
1508,2002,50cent,French
1509,2002,1cent,French
1510,2002,1cent,French
1511,2002,10cent,French
1512,2002,10cent,French
1513,2002,50cent,French
1514,2002,1euro,French
1515,2002,2euro,French
1516,2002,2euro,French
1517,2002,2euro,French
1518,2002,1cent,French
1519,2002,1cent,French
1520,2002,2cent,French
1521,2002,2cent,French
1522,2002,2cent,French
1523,2002,2cent,French
1524,2002,2cent,French
1525,2002,2cent,French
1526,2002,2cent,French
1527,2002,2cent,French
1528,2002,2cent,French
1529,2002,5cent,French
1530,2002,5cent,French
1531,2002,5cent,French
1532,2002,5cent,French
1533,2002,5cent,French
1534,2002,10cent,French
1535,2002,10cent,French
1536,2002,10cent,French
1537,2002,10cent,French
1538,2002,10cent,French
1539,2002,10cent,French
1540,2002,10cent,French
1541,2002,20cent,French
1542,2002,50cent,French
1543,2002,50cent,French
1544,2002,1cent,French
1545,2002,1cent,French
1546,2002,1cent,French
1547,2002,1cent,French
1548,2002,1cent,French
1549,2002,1cent,French
1550,2002,2cent,French
1551,2002,2cent,French
1552,2002,2cent,French
1553,2002,5cent,French
1554,2002,5cent,French
1555,2002,5cent,French
1556,2002,10cent,French
1557,2002,10cent,French
1558,2002,10cent,French
1559,2002,50cent,French
1560,2002,50cent,French
1561,2002,1euro,French
1562,2002,1euro,French
1563,2002,1euro,French
1564,2002,1euro,French
1565,2002,2euro,French
1566,2002,2euro,French
1567,2002,2euro,French
1568,2002,2euro,French
1569,2002,5cent,French
1570,2002,10cent,French
1571,2002,10cent,French
1572,2002,20cent,French
1573,2002,20cent,French
1574,2002,20cent,French
1575,2002,20cent,French
1576,2002,1cent,French
1577,2002,1cent,French
1578,2002,1cent,French
1579,2002,1cent,French
1580,2002,1cent,French
1581,2002,2cent,French
1582,2002,5cent,French
1583,2002,10cent,French
1584,2002,1euro,French
1585,2002,1cent,French
1586,2002,1cent,French
1587,2002,1cent,French
1588,2002,2cent,French
1589,2002,5cent,French
1590,2002,5cent,French
1591,2002,10cent,French
1592,2002,10cent,French
1593,2002,10cent,French
1594,2002,10cent,French
1595,2002,10cent,French
1596,2002,20cent,French
1597,2002,50cent,French
1598,2002,50cent,French
1599,2002,1cent,French
1600,2002,1cent,French
1601,2002,1cent,French
1602,2002,1cent,French
1603,2002,1cent,French
1604,2002,1cent,French
1605,2002,1cent,French
1606,2002,1cent,French
1607,2002,1cent,French
1608,2002,1cent,French
1609,2002,1cent,French
1610,2002,1cent,French
1611,2002,1cent,French
1612,2002,1cent,French
1613,2002,1cent,French
1614,2002,1cent,French
1615,2002,1cent,French
1616,2002,1cent,French
1617,2002,2cent,French
1618,2002,2cent,French
1619,2002,2cent,French
1620,2002,2cent,French
1621,2002,2cent,French
1622,2002,2cent,French
1623,2002,2cent,French
1624,2002,2cent,French
1625,2002,2cent,French
1626,2002,2cent,French
1627,2002,5cent,French
1628,2002,5cent,French
1629,2002,5cent,French
1630,2002,5cent,French
1631,2002,10cent,French
1632,2002,10cent,French
1633,2002,10cent,French
1634,2002,10cent,French
1635,2002,10cent,French
1636,2002,10cent,French
1637,2002,10cent,French
1638,2002,20cent,French
1639,2002,20cent,French
1640,2002,20cent,French
1641,2002,20cent,French
1642,2002,1cent,French
1643,2002,1cent,French
1644,2002,2cent,French
1645,2002,2cent,French
1646,2002,10cent,French
1647,2002,10cent,French
1648,2002,10cent,French
1649,2002,20cent,French
1650,2002,20cent,French
1651,2002,20cent,French
1652,2002,20cent,French
1653,2002,20cent,French
1654,2002,50cent,French
1655,2002,1euro,French
1656,2002,1cent,French
1657,2002,1cent,French
1658,2002,1cent,French
1659,2002,1cent,French
1660,2002,1cent,French
1661,2002,1cent,French
1662,2002,1cent,French
1663,2002,2cent,French
1664,2002,2cent,French
1665,2002,2cent,French
1666,2002,2cent,French
1667,2002,2cent,French
1668,2002,2cent,French
1669,2002,2cent,French
1670,2002,2cent,French
1671,2002,2cent,French
1672,2002,1cent,French
1673,2002,1cent,French
1674,2002,2cent,French
1675,2002,2cent,French
1676,2002,2cent,French
1677,2002,2cent,French
1678,2002,2cent,French
1679,2002,5cent,French
1680,2002,5cent,French
1681,2002,10cent,French
1682,2002,10cent,French
1683,2002,20cent,French
1684,2002,1euro,French
1685,2002,1cent,French
1686,2002,1cent,French
1687,2002,1cent,French
1688,2002,2cent,French
1689,2002,2cent,French
1690,2002,5cent,French
1691,2002,5cent,French
1692,2002,5cent,French
1693,2002,5cent,French
1694,2002,10cent,French
1695,2002,10cent,French
1696,2002,50cent,French
1697,2002,1euro,French
1698,2002,1euro,French
1699,2002,1euro,French
1700,2002,2euro,French
1701,2002,2euro,French
1702,2002,2euro,French
1703,2002,2euro,French
1704,2002,1cent,French
1705,2002,5cent,French
1706,2002,5cent,French
1707,2002,10cent,French
1708,2002,10cent,French
1709,2002,10cent,French
1710,2002,10cent,French
1711,2002,10cent,French
1712,2002,20cent,French
1713,2002,50cent,French
1714,2002,1euro,French
1715,2002,1euro,French
1716,2002,2euro,French
1717,2002,2euro,French
1718,2002,2euro,French
1719,2002,10cent,French
1720,2002,10cent,French
1721,2002,20cent,French
1722,2002,20cent,French
1723,2002,20cent,French
1724,2002,50cent,French
1725,2002,50cent,French
1726,2002,1euro,French
1727,2002,1euro,French
1728,2002,1euro,French
1729,2002,2euro,French
1730,2002,2euro,French
1731,2002,1cent,French
1732,2002,1cent,French
1733,2002,1cent,French
1734,2002,1cent,French
1735,2002,2cent,French
1736,2002,2cent,French
1737,2002,2cent,French
1738,2002,5cent,French
1739,2002,5cent,French
1740,2002,5cent,French
1741,2002,10cent,French
1742,2002,10cent,French
1743,2002,10cent,French
1744,2002,10cent,French
1745,2002,10cent,French
1746,2002,10cent,French
1747,2002,10cent,French
1748,2002,10cent,French
1749,2002,20cent,French
1750,2002,50cent,French
1751,2002,50cent,French
1752,2002,50cent,French
1753,2002,50cent,French
1754,2002,1euro,French
1755,2002,2euro,French
1756,2002,2euro,French
1757,2002,1cent,French
1758,2002,1cent,French
1759,2002,1cent,French
1760,2002,2cent,French
1761,2002,2cent,French
1762,2002,2cent,French
1763,2002,2cent,French
1764,2002,5cent,French
1765,2002,10cent,French
1766,2002,20cent,French
1767,2002,20cent,French
1768,2002,20cent,French
1769,2002,50cent,French
1770,2002,50cent,French
1771,2002,50cent,French
1772,2002,1euro,French
1773,2002,1euro,French
1774,2002,2euro,French
1775,2002,2euro,French
1776,2002,2cent,French
1777,2002,1euro,French
1778,2002,1cent,French
1779,2002,10cent,French
1780,2002,10cent,French
1781,2002,10cent,French
1782,2002,10cent,French
1783,2002,10cent,French
1784,2002,20cent,French
1785,2002,20cent,French
1786,2002,2euro,French
1787,2002,2euro,French
1788,2002,20cent,French
1789,2002,2euro,French
1790,2002,2euro,French
1791,2002,1cent,French
1792,2002,1cent,French
1793,2002,5cent,French
1794,2002,50cent,French
1795,2002,1euro,French
1796,2002,1cent,French
1797,2002,1cent,French
1798,2002,2cent,French
1799,2002,2cent,French
1800,2002,20cent,French
1801,2002,20cent,French
1802,2002,20cent,French
1803,2002,20cent,French
1804,2002,20cent,French
1805,2002,50cent,French
1806,2002,1euro,French
1807,2002,1cent,French
1808,2002,1cent,French
1809,2002,2cent,French
1810,2002,2cent,French
1811,2002,1euro,French
1812,2002,1cent,French
1813,2002,1cent,French
1814,2002,2cent,French
1815,2002,2cent,French
1816,2002,5cent,French
1817,2002,5cent,French
1818,2002,50cent,French
1819,2002,1euro,French
1820,2002,1euro,French
1821,2002,2euro,French
1822,2002,2euro,French
1823,2002,1cent,French
1824,2002,1cent,French
1825,2002,2cent,French
1826,2002,2cent,French
1827,2002,5cent,French
1828,2002,10cent,French
1829,2002,20cent,French
1830,2002,1euro,French
1831,2002,1cent,French
1832,2002,2cent,French
1833,2002,2cent,French
1834,2002,2cent,French
1835,2002,5cent,French
1836,2002,10cent,French
1837,2002,10cent,French
1838,2002,10cent,French
1839,2002,10cent,French
1840,2002,20cent,French
1841,2002,20cent,French
1842,2002,20cent,French
1843,2002,1euro,French
1844,2002,1euro,French
1845,2002,1cent,French
1846,2002,1cent,French
1847,2002,2cent,French
1848,2002,2cent,French
1849,2002,2cent,French
1850,2002,5cent,French
1851,2002,5cent,French
1852,2002,10cent,French
1853,2002,20cent,French
1854,2002,20cent,French
1855,2002,20cent,French
1856,2002,1euro,French
1857,2002,1euro,French
1858,2002,1euro,French
1859,2002,2euro,French
1860,2002,1cent,French
1861,2002,1cent,French
1862,2002,2cent,French
1863,2002,5cent,French
1864,2002,10cent,French
1865,2002,20cent,French
1866,2002,20cent,French
1867,2002,50cent,French
1868,2002,50cent,French
1869,2002,1euro,French
1870,2002,2euro,French
1871,2002,1cent,French
1872,2002,1cent,French
1873,2002,1cent,French
1874,2002,1cent,French
1875,2002,1cent,French
1876,2002,1cent,French
1877,2002,1cent,French
1878,2002,2cent,French
1879,2002,2cent,French
1880,2002,2cent,French
1881,2002,2cent,French
1882,2002,2cent,French
1883,2002,2cent,French
1884,2002,2cent,French
1885,2002,5cent,French
1886,2002,5cent,French
1887,2002,5cent,French
1888,2002,10cent,French
1889,2002,10cent,French
1890,2002,10cent,French
1891,2002,10cent,French
1892,2002,10cent,French
1893,2002,20cent,French
1894,2002,20cent,French
